cycle,avg_attention,avg_performance,is_break,high_attention_count
746,0.29639999999999983,0.9872,false,0
747,0.25039999999999984,0.9872,false,0
748,0.20679999999999982,0.9872,false,0
749,0.16639999999999983,0.9872,false,0
750,0.12639999999999982,0.9872,true,0
751,0.1747999999999998,0.9872,true,0
752,0.22319999999999982,0.9872,true,0
753,0.27159999999999984,0.9872,true,0
754,0.31999999999999984,0.9872,true,0
755,0.3683999999999999,0.9872,true,0
756,0.4175999999999999,0.9872,true,3
757,0.46839999999999976,0.9872,true,3
758,0.5192,0.9872,true,4
759,0.5699999999999998,0.9872,true,4
760,0.6164,0.9872,true,9
761,0.6588,0.9872,true,9
762,0.7011999999999997,0.9872,true,11
763,0.7436,0.9872,true,11
764,0.7847999999999997,0.9872,true,22
765,0.8268000000000002,0.9872,false,23
766,0.7791999999999998,0.9872,false,22
767,0.7307999999999999,0.9872,false,11
768,0.6815999999999999,0.9872,false,11
769,0.6324000000000002,0.9872,false,9
770,0.5831999999999998,0.9872,false,9
771,0.5339999999999998,0.9872,false,3
772,0.484,0.9872,false,3
773,0.43799999999999983,0.9872,false,3
774,0.3935999999999998,0.9872,false,3
775,0.3483999999999999,0.9872,false,0
776,0.3023999999999998,0.9872,false,0
777,0.25639999999999985,0.9872,false,0
778,0.2103999999999998,0.9872,false,0
779,0.16399999999999984,0.9872,false,0
780,0.1215999999999998,0.9872,true,0
781,0.16839999999999983,0.9872,true,0
782,0.2151999999999998,0.9872,true,0
783,0.2619999999999998,0.9872,true,0
784,0.3087999999999998,0.9872,true,0
785,0.35559999999999997,0.9872,true,0
786,0.40399999999999986,0.9872,true,3
787,0.45319999999999977,0.9872,true,3
788,0.5032,0.9872,true,4
789,0.5531999999999998,0.9872,true,4
790,0.6008,0.9872,true,9
791,0.6436,0.9872,true,9
792,0.6867999999999996,0.9872,true,11
793,0.7260000000000001,0.9872,true,11
794,0.7671999999999997,0.9872,true,21
795,0.8092,0.9872,false,21
796,0.7615999999999997,0.9872,false,21
797,0.7140000000000001,0.9872,false,11
798,0.6655999999999999,0.9872,false,11
799,0.6164,0.9872,false,10
800,0.5663999999999999,0.9872,false,9
801,0.5155999999999998,0.9872,false,4
802,0.4647999999999998,0.9872,false,4
803,0.4171999999999998,0.9872,false,2
804,0.37199999999999983,0.9872,false,2
805,0.3283999999999999,0.9872,false,0
806,0.2847999999999998,0.9872,false,0
807,0.24159999999999987,0.9872,false,0
808,0.19999999999999982,0.9872,false,0
809,0.15839999999999985,0.9872,false,0
810,0.1167999999999998,0.9872,true,0
811,0.16199999999999978,0.9872,true,0
812,0.20799999999999982,0.9872,true,0
813,0.25479999999999986,0.9872,true,0
814,0.3015999999999998,0.9872,true,0
815,0.3483999999999999,0.9872,true,0
816,0.3967999999999999,0.9872,true,2
817,0.4467999999999997,0.9872,true,2
818,0.4968,0.9872,true,4
819,0.5467999999999997,0.9872,true,4
820,0.5943999999999999,0.9872,true,8
821,0.6396000000000001,0.9872,true,8
822,0.6847999999999999,0.9872,true,10
823,0.7292000000000002,0.9872,true,11
824,0.7703999999999998,0.9872,true,21
825,0.8132,0.9872,false,21
826,0.7655999999999997,0.9872,false,21
827,0.7172,0.9872,false,11
828,0.6672,0.9872,false,10
829,0.6172000000000001,0.9872,false,8
830,0.5671999999999998,0.9872,false,8
831,0.5163999999999997,0.9872,false,2
832,0.4663999999999999,0.9872,false,2
833,0.4203999999999997,0.9872,false,2
834,0.3759999999999998,0.9872,false,2
835,0.3307999999999999,0.9872,false,0
836,0.28479999999999983,0.9872,false,0
837,0.23879999999999985,0.9872,false,0
838,0.19359999999999988,0.9872,false,0
839,0.14959999999999982,0.9872,false,0
840,0.10719999999999981,0.9872,true,0
841,0.15559999999999982,0.9872,true,0
842,0.20319999999999985,0.9872,true,0
843,0.2515999999999999,0.9872,true,0
844,0.2999999999999998,0.9872,true,0
845,0.3483999999999999,0.9872,true,0
846,0.3983999999999998,0.9872,true,2
847,0.44839999999999974,0.9872,true,2
848,0.4992000000000001,0.9872,true,2
849,0.5499999999999997,0.9872,true,3
850,0.5995999999999999,0.9872,true,8
851,0.6452000000000001,0.9872,true,8
852,0.6903999999999998,0.9872,true,10
853,0.7340000000000001,0.9872,true,11
854,0.7771999999999997,0.9872,true,23
855,0.8212,0.9872,false,23
856,0.7735999999999997,0.9872,false,23
857,0.7251999999999998,0.9872,false,11
858,0.6759999999999999,0.9872,false,10
859,0.6268000000000002,0.9872,false,8
860,0.5775999999999999,0.9872,false,8
861,0.5283999999999998,0.9872,false,3
862,0.47839999999999994,0.9872,false,3
863,0.4315999999999997,0.9872,false,3
864,0.3863999999999998,0.9872,false,3
865,0.33959999999999985,0.9872,false,0
866,0.29119999999999985,0.9872,false,0
867,0.24359999999999984,0.9872,false,0
868,0.1967999999999999,0.9872,false,0
869,0.15279999999999982,0.9872,false,0
870,0.1119999999999998,0.9872,true,0
871,0.1587999999999998,0.9872,true,0
872,0.20559999999999984,0.9872,true,0
873,0.25239999999999985,0.9872,true,0
874,0.29919999999999985,0.9872,true,0
875,0.34439999999999993,0.9872,true,0
876,0.3895999999999997,0.9872,true,3
877,0.43879999999999975,0.9872,true,3
878,0.4864,0.9872,true,3
879,0.5339999999999998,0.9872,true,3
880,0.5788,0.9872,true,8
881,0.6196,0.9872,true,8
882,0.6603999999999998,0.9872,true,8
883,0.7012,0.9872,true,9
884,0.7443999999999997,0.9872,true,19
885,0.79,0.9872,false,19
886,0.7439999999999997,0.9872,false,19
887,0.6964,0.9872,false,10
888,0.6471999999999999,0.9872,false,10
889,0.5972000000000002,0.9872,false,9
890,0.5463999999999999,0.9872,false,8
891,0.4947999999999997,0.9872,false,3
892,0.444,0.9872,false,3
893,0.3991999999999998,0.9872,false,3
894,0.3579999999999998,0.9872,false,3
895,0.3151999999999999,0.9872,false,0
896,0.2699999999999998,0.9872,false,0
897,0.22559999999999986,0.9872,false,0
898,0.18599999999999986,0.9872,false,0
899,0.14639999999999984,0.9872,false,0
900,0.10679999999999983,0.9872,true,0
901,0.1519999999999998,0.9872,true,0
902,0.19719999999999985,0.9872,true,0
903,0.24319999999999983,0.9872,true,0
904,0.2883999999999999,0.9872,true,0
905,0.3335999999999999,0.9872,true,0
906,0.3803999999999998,0.9872,true,3
907,0.4279999999999998,0.9872,true,3
908,0.474,0.9872,true,3
909,0.5215999999999998,0.9872,true,3
910,0.5656,0.9872,true,8
911,0.6056,0.9872,true,8
912,0.6471999999999997,0.9872,true,8
913,0.6896000000000001,0.9872,true,8
914,0.7327999999999999,0.9872,true,17
915,0.7768,0.9872,false,17
916,0.7291999999999997,0.9872,false,17
917,0.6808,0.9872,false,8
918,0.6315999999999998,0.9872,false,8
919,0.5816000000000001,0.9872,false,8
920,0.5299999999999999,0.9872,false,8
921,0.47759999999999964,0.9872,false,3
922,0.4244,0.9872,false,3
923,0.3759999999999998,0.9872,false,3
924,0.3283999999999998,0.9872,false,2
925,0.2839999999999999,0.9872,false,0
926,0.24439999999999987,0.9872,false,0
927,0.20639999999999983,0.9872,false,0
928,0.16919999999999988,0.9872,false,0
929,0.13519999999999988,0.9872,false,0
930,0.10119999999999985,0.9872,true,0
931,0.14639999999999984,0.9872,true,0
932,0.1899999999999999,0.9872,true,0
933,0.2335999999999998,0.9872,true,0
934,0.2787999999999999,0.9872,true,0
935,0.32239999999999996,0.9872,true,0
936,0.36839999999999984,0.9872,true,2
937,0.4143999999999998,0.9872,true,3
938,0.46120000000000005,0.9872,true,3
939,0.5079999999999998,0.9872,true,3
940,0.5524,0.9872,true,8
941,0.5936000000000002,0.9872,true,8
942,0.6355999999999998,0.9872,true,8
943,0.6768000000000001,0.9872,true,8
944,0.7191999999999997,0.9872,true,17
945,0.7632000000000001,0.9872,false,17
946,0.7147999999999998,0.9872,false,17
947,0.6648000000000001,0.9872,false,8
948,0.6132,0.9872,false,8
949,0.5608000000000001,0.9872,false,8
950,0.5075999999999999,0.9872,false,8
951,0.45439999999999986,0.9872,false,2
952,0.4012,0.9872,false,2
953,0.3559999999999998,0.9872,false,2
954,0.31399999999999983,0.9872,false,2
955,0.27519999999999994,0.9872,false,0
956,0.23719999999999988,0.9872,false,0
957,0.19919999999999985,0.9872,false,0
958,0.1635999999999999,0.9872,false,0
959,0.12959999999999985,0.9872,false,0
960,0.09559999999999987,0.9872,true,0
961,0.13999999999999985,0.9872,true,0
962,0.18439999999999987,0.9872,true,0
963,0.2287999999999999,0.9872,true,0
964,0.2731999999999999,0.9872,true,0
965,0.3176,0.9872,true,0
966,0.3627999999999998,0.9872,true,2
967,0.4087999999999999,0.9872,true,2
968,0.4548000000000001,0.9872,true,2
969,0.5007999999999998,0.9872,true,2
970,0.5468000000000001,0.9872,true,7
971,0.5896,0.9872,true,7
972,0.6323999999999999,0.9872,true,7
973,0.6768000000000001,0.9872,true,7
974,0.7219999999999998,0.9872,true,18
975,0.7680000000000001,0.9872,false,19
976,0.7195999999999998,0.9872,false,18
977,0.6712,0.9872,false,7
978,0.6227999999999999,0.9872,false,7
979,0.5735999999999999,0.9872,false,7
980,0.5219999999999999,0.9872,false,7
981,0.46959999999999985,0.9872,false,2
982,0.4172,0.9872,false,2
983,0.36519999999999975,0.9872,false,2
984,0.31639999999999985,0.9872,false,2
985,0.2719999999999999,0.9872,false,0
986,0.2315999999999999,0.9872,false,0
987,0.19519999999999985,0.9872,false,0
988,0.1591999999999999,0.9872,false,0
989,0.12319999999999988,0.9872,false,0
990,0.08719999999999989,0.9872,true,0
991,0.13319999999999985,0.9872,true,0
992,0.17919999999999991,0.9872,true,0
993,0.2251999999999999,0.9872,true,0
994,0.27119999999999994,0.9872,true,0
995,0.3172,0.9872,true,0
996,0.36479999999999974,0.9872,true,2
997,0.4123999999999998,0.9872,true,2
998,0.4608000000000001,0.9872,true,2
999,0.5083999999999999,0.9872,true,2
1000,0.5544,0.9872,true,7
1001,0.5972000000000002,0.9872,true,7
1002,0.6399999999999999,0.9872,true,7
1003,0.6828000000000002,0.9872,true,7
1004,0.7279999999999996,0.9872,true,20
1005,0.7756000000000001,0.9872,false,20
1006,0.7287999999999997,0.9872,false,20
1007,0.6804000000000001,0.9872,false,9
1008,0.6295999999999998,0.9872,false,7
1009,0.5796000000000001,0.9872,false,7
1010,0.5296,0.9872,false,7
1011,0.47879999999999984,0.9872,false,2
1012,0.428,0.9872,false,2
1013,0.38199999999999984,0.9872,false,2
1014,0.3383999999999998,0.9872,false,2
1015,0.2956,0.9872,false,0
1016,0.25199999999999995,0.9872,false,0
1017,0.20839999999999986,0.9872,false,0
1018,0.1663999999999999,0.9872,false,0
1019,0.12479999999999988,0.9872,false,0
1020,0.08719999999999989,0.9872,true,0
1021,0.13399999999999984,0.9872,true,0
1022,0.17919999999999991,0.9872,true,0
1023,0.2243999999999999,0.9872,true,0
1024,0.26959999999999995,0.9872,true,0
1025,0.31479999999999997,0.9872,true,0
1026,0.36079999999999984,0.9872,true,2
1027,0.40759999999999985,0.9872,true,2
1028,0.4520000000000002,0.9872,true,2
1029,0.49719999999999975,0.9872,true,2
1030,0.5416,0.9872,true,7
1031,0.5852000000000002,0.9872,true,7
1032,0.6279999999999998,0.9872,true,7
1033,0.6732,0.9872,true,7
1034,0.7191999999999997,0.9872,true,18
1035,0.7652000000000001,0.9872,false,18
1036,0.7151999999999998,0.9872,false,18
1037,0.6652000000000001,0.9872,false,7
1038,0.6135999999999998,0.9872,false,7
1039,0.5604000000000001,0.9872,false,7
1040,0.5072,0.9872,false,7
1041,0.45479999999999976,0.9872,false,0
1042,0.4032,0.9872,false,0
1043,0.35119999999999973,0.9872,false,0
1044,0.30239999999999984,0.9872,false,0
1045,0.2603999999999999,0.9872,false,0
1046,0.2207999999999999,0.9872,false,0
1047,0.18279999999999988,0.9872,false,0
1048,0.14479999999999993,0.9872,false,0
1049,0.1079999999999999,0.9872,false,0
1050,0.07199999999999988,0.9872,true,0
1051,0.1171999999999999,0.9872,true,0
1052,0.16239999999999996,0.9872,true,0
1053,0.20759999999999987,0.9872,true,0
1054,0.2527999999999999,0.9872,true,0
1055,0.29799999999999993,0.9872,true,0
1056,0.34319999999999984,0.9872,true,0
1057,0.3883999999999998,0.9872,true,0
1058,0.43520000000000003,0.9872,true,0
1059,0.4819999999999998,0.9872,true,0
1060,0.5287999999999999,0.9872,true,7
1061,0.5740000000000002,0.9872,true,7
1062,0.6199999999999998,0.9872,true,7
1063,0.6668000000000001,0.9872,true,7
1064,0.7159999999999996,0.9872,true,19
1065,0.7660000000000001,0.9872,false,19
1066,0.7159999999999996,0.9872,false,19
1067,0.6644000000000001,0.9872,false,7
1068,0.6111999999999997,0.9872,false,7
1069,0.5588000000000001,0.9872,false,7
1070,0.5055999999999999,0.9872,false,7
1071,0.45159999999999983,0.9872,false,0
1072,0.39760000000000006,0.9872,false,0
1073,0.3507999999999998,0.9872,false,0
1074,0.30719999999999986,0.9872,false,0
1075,0.2643999999999999,0.9872,false,0
1076,0.2231999999999999,0.9872,false,0
1077,0.18279999999999988,0.9872,false,0
1078,0.14559999999999992,0.9872,false,0
1079,0.10959999999999988,0.9872,false,0
1080,0.07359999999999989,0.9872,true,0
1081,0.11879999999999988,0.9872,true,0
1082,0.16399999999999995,0.9872,true,0
1083,0.20919999999999989,0.9872,true,0
1084,0.2543999999999999,0.9872,true,0
1085,0.2995999999999999,0.9872,true,0
1086,0.34479999999999983,0.9872,true,0
1087,0.3899999999999998,0.9872,true,0
1088,0.4352000000000001,0.9872,true,0
1089,0.4795999999999998,0.9872,true,0
1090,0.524,0.9872,true,7
1091,0.5692,0.9872,true,7
1092,0.6143999999999997,0.9872,true,7
1093,0.6596000000000001,0.9872,true,7
1094,0.7071999999999997,0.9872,true,18
1095,0.7572,0.9872,false,19
1096,0.7071999999999997,0.9872,false,18
1097,0.6548,0.9872,false,7
1098,0.5999999999999998,0.9872,false,7
1099,0.546,0.9872,false,7
1100,0.49519999999999986,0.9872,false,7
1101,0.4451999999999998,0.9872,false,0
1102,0.39360000000000006,0.9872,false,0
1103,0.3427999999999997,0.9872,false,0
1104,0.2999999999999998,0.9872,false,0
1105,0.2619999999999999,0.9872,false,0
1106,0.22399999999999992,0.9872,false,0
1107,0.18599999999999983,0.9872,false,0
1108,0.1479999999999999,0.9872,false,0
1109,0.10999999999999989,0.9872,false,0
1110,0.07359999999999989,0.9872,true,0
1111,0.12199999999999989,0.9872,true,0
1112,0.1703999999999999,0.9872,true,0
1113,0.21879999999999988,0.9872,true,0
1114,0.26719999999999994,0.9872,true,0
1115,0.31559999999999994,0.9872,true,0
1116,0.36399999999999977,0.9872,true,0
1117,0.41079999999999983,0.9872,true,0
1118,0.4576000000000001,0.9872,true,0
1119,0.5059999999999998,0.9872,true,0
1120,0.5543999999999999,0.9872,true,7
1121,0.6044000000000002,0.9872,true,7
1122,0.6543999999999996,0.9872,true,7
1123,0.7044,0.9872,true,7
1124,0.7543999999999997,0.9872,true,21
1125,0.8044,0.9872,false,21
1126,0.7543999999999997,0.9872,false,21
1127,0.7044,0.9872,false,7
1128,0.6543999999999996,0.9872,false,7
1129,0.6036,0.9872,false,7
1130,0.5519999999999999,0.9872,false,7
1131,0.4987999999999998,0.9872,false,0
1132,0.4456,0.9872,false,0
1133,0.3915999999999997,0.9872,false,0
1134,0.33759999999999984,0.9872,false,0
1135,0.2883999999999999,0.9872,false,0
1136,0.24079999999999988,0.9872,false,0
1137,0.19719999999999985,0.9872,false,0
1138,0.15519999999999995,0.9872,false,0
1139,0.11359999999999988,0.9872,false,0
1140,0.07359999999999989,0.9872,true,0
1141,0.12039999999999988,0.9872,true,0
1142,0.16639999999999994,0.9872,true,0
1143,0.21239999999999984,0.9872,true,0
1144,0.2583999999999999,0.9872,true,0
1145,0.30439999999999995,0.9872,true,0
1146,0.35039999999999977,0.9872,true,0
1147,0.39639999999999986,0.9872,true,0
1148,0.4432000000000001,0.9872,true,0
1149,0.4891999999999998,0.9872,true,0
1150,0.5352,0.9872,true,7
1151,0.5812000000000002,0.9872,true,7
1152,0.6271999999999998,0.9872,true,7
1153,0.674,0.9872,true,7
1154,0.7231999999999996,0.9872,true,20
1155,0.7732000000000001,0.9872,false,20
1156,0.7231999999999996,0.9872,false,20
1157,0.6724000000000001,0.9872,false,7
1158,0.6191999999999998,0.9872,false,7
1159,0.5652000000000001,0.9872,false,7
1160,0.5119999999999999,0.9872,false,7
1161,0.4579999999999999,0.9872,false,1
1162,0.4040000000000001,0.9872,false,0
1163,0.3547999999999998,0.9872,false,0
1164,0.31439999999999985,0.9872,false,0
1165,0.2743999999999999,0.9872,false,0
1166,0.23439999999999991,0.9872,false,0
1167,0.19439999999999982,0.9872,false,0
1168,0.15439999999999995,0.9872,false,0
1169,0.11439999999999989,0.9872,false,0
1170,0.07439999999999988,0.9872,true,0
1171,0.12039999999999988,0.9872,true,0
1172,0.16639999999999994,0.9872,true,0
1173,0.21159999999999987,0.9872,true,0
1174,0.2567999999999999,0.9872,true,0
1175,0.3027999999999999,0.9872,true,0
1176,0.3487999999999997,0.9872,true,0
1177,0.3963999999999998,0.9872,true,0
1178,0.44239999999999996,0.9872,true,0
1179,0.48919999999999975,0.9872,true,1
1180,0.5367999999999999,0.9872,true,7
1181,0.5844,0.9872,true,7
1182,0.6319999999999998,0.9872,true,7
1183,0.6804000000000001,0.9872,true,7
1184,0.7303999999999998,0.9872,true,20
1185,0.7796000000000001,0.9872,false,20
1186,0.7295999999999997,0.9872,false,20
1187,0.6788,0.9872,false,7
1188,0.6263999999999998,0.9872,false,7
1189,0.5748000000000001,0.9872,false,7
1190,0.5224,0.9872,false,7
1191,0.4699999999999998,0.9872,false,0
1192,0.41840000000000005,0.9872,false,0
1193,0.37079999999999985,0.9872,false,0
1194,0.3247999999999998,0.9872,false,0
1195,0.2784,0.9872,false,0
1196,0.23439999999999986,0.9872,false,0
1197,0.19359999999999986,0.9872,false,0
1198,0.15359999999999993,0.9872,false,0
1199,0.11359999999999988,0.9872,false,0
1200,0.07359999999999989,0.9872,true,0
1201,0.12199999999999989,0.9872,true,0
1202,0.1711999999999999,0.9872,true,0
1203,0.2211999999999999,0.9872,true,0
1204,0.26799999999999985,0.9872,true,0
1205,0.31799999999999995,0.9872,true,0
1206,0.3679999999999998,0.9872,true,0
1207,0.41799999999999976,0.9872,true,0
1208,0.4664000000000001,0.9872,true,0
1209,0.5147999999999997,0.9872,true,0
1210,0.5648,0.9872,true,7
1211,0.6148,0.9872,true,7
1212,0.6648,0.9872,true,7
1213,0.7148,0.9872,true,7
1214,0.7655999999999996,0.9872,true,21
1215,0.8172,0.9872,false,23
1216,0.7687999999999998,0.9872,false,23
1217,0.7195999999999999,0.9872,false,7
1218,0.6703999999999998,0.9872,false,7
1219,0.6220000000000002,0.9872,false,7
1220,0.5727999999999999,0.9872,false,7
1221,0.5227999999999997,0.9872,false,2
1222,0.47119999999999995,0.9872,false,0
1223,0.41879999999999973,0.9872,false,0
1224,0.3671999999999999,0.9872,false,0
1225,0.31319999999999987,0.9872,false,0
1226,0.25919999999999993,0.9872,false,0
1227,0.20999999999999985,0.9872,false,0
1228,0.1623999999999999,0.9872,false,0
1229,0.11799999999999987,0.9872,false,0
1230,0.07599999999999989,0.9872,true,0
1231,0.12119999999999986,0.9872,true,0
1232,0.1663999999999999,0.9872,true,0
1233,0.21159999999999987,0.9872,true,0
1234,0.25919999999999993,0.9872,true,0
1235,0.3059999999999999,0.9872,true,0
1236,0.3527999999999999,0.9872,true,0
1237,0.3995999999999998,0.9872,true,0
1238,0.4456,0.9872,true,0
1239,0.4923999999999998,0.9872,true,2
1240,0.5391999999999999,0.9872,true,6
1241,0.5860000000000001,0.9872,true,6
1242,0.6327999999999998,0.9872,true,7
1243,0.6804000000000001,0.9872,true,7
1244,0.7303999999999996,0.9872,true,21
1245,0.7804000000000001,0.9872,false,21
1246,0.7319999999999998,0.9872,false,21
1247,0.6828,0.9872,false,8
1248,0.6327999999999998,0.9872,false,8
1249,0.5812,0.9872,false,7
1250,0.5287999999999999,0.9872,false,7
1251,0.47639999999999977,0.9872,false,0
1252,0.4232,0.9872,false,0
1253,0.3731999999999998,0.9872,false,0
1254,0.3255999999999999,0.9872,false,0
1255,0.2827999999999999,0.9872,false,0
1256,0.23999999999999988,0.9872,false,0
1257,0.19639999999999985,0.9872,false,0
1258,0.15199999999999994,0.9872,false,0
1259,0.1079999999999999,0.9872,false,0
1260,0.0679999999999999,0.9872,true,0
1261,0.11239999999999988,0.9872,true,0
1262,0.15759999999999993,0.9872,true,0
1263,0.20359999999999986,0.9872,true,0
1264,0.2487999999999999,0.9872,true,0
1265,0.2947999999999999,0.9872,true,0
1266,0.34159999999999985,0.9872,true,0
1267,0.3883999999999998,0.9872,true,0
1268,0.43520000000000003,0.9872,true,0
1269,0.48199999999999976,0.9872,true,0
1270,0.5287999999999999,0.9872,true,5
1271,0.5764,0.9872,true,5
1272,0.6247999999999998,0.9872,true,6
1273,0.6732,0.9872,true,6
1274,0.7223999999999997,0.9872,true,19
1275,0.7724,0.9872,false,20
1276,0.7223999999999997,0.9872,false,19
1277,0.6716,0.9872,false,6
1278,0.6199999999999998,0.9872,false,6
1279,0.5684,0.9872,false,5
1280,0.5167999999999999,0.9872,false,5
1281,0.46599999999999975,0.9872,false,2
1282,0.41279999999999994,0.9872,false,0
1283,0.3627999999999998,0.9872,false,0
1284,0.31359999999999977,0.9872,false,0
1285,0.26559999999999995,0.9872,false,0
1286,0.22119999999999995,0.9872,false,0
1287,0.17759999999999987,0.9872,false,0
1288,0.13479999999999992,0.9872,false,0
1289,0.09519999999999992,0.9872,false,0
1290,0.05559999999999991,0.9872,true,0
1291,0.09919999999999991,0.9872,true,0
1292,0.14119999999999996,0.9872,true,0
1293,0.18319999999999986,0.9872,true,0
1294,0.22519999999999993,0.9872,true,0
1295,0.26799999999999996,0.9872,true,0
1296,0.31159999999999977,0.9872,true,0
1297,0.3551999999999998,0.9872,true,0
1298,0.39880000000000004,0.9872,true,0
1299,0.4431999999999999,0.9872,true,0
1300,0.48999999999999994,0.9872,true,2
1301,0.536,0.9872,true,3
1302,0.5828,0.9872,true,4
1303,0.632,0.9872,true,4
1304,0.6827999999999997,0.9872,true,16
1305,0.7368000000000001,0.9872,false,19
1306,0.6907999999999999,0.9872,false,17
1307,0.6416000000000001,0.9872,false,5
1308,0.5923999999999999,0.9872,false,4
1309,0.5416000000000001,0.9872,false,4
1310,0.48919999999999997,0.9872,false,4
1311,0.4359999999999998,0.9872,false,2
1312,0.38280000000000003,0.9872,false,0
1313,0.3319999999999998,0.9872,false,0
1314,0.2811999999999999,0.9872,false,0
1315,0.23479999999999993,0.9872,false,0
1316,0.19319999999999993,0.9872,false,0
1317,0.15279999999999985,0.9872,false,0
1318,0.11319999999999991,0.9872,false,0
1319,0.07519999999999992,0.9872,false,0
1320,0.04439999999999993,0.9872,true,0
1321,0.08559999999999994,0.9872,true,0
1322,0.12759999999999996,0.9872,true,0
1323,0.17039999999999988,0.9872,true,0
1324,0.21239999999999998,0.9872,true,0
1325,0.2536,0.9872,true,0
1326,0.29479999999999984,0.9872,true,0
1327,0.33759999999999984,0.9872,true,0
1328,0.3804000000000001,0.9872,true,0
1329,0.4223999999999999,0.9872,true,0
1330,0.46520000000000006,0.9872,true,4
1331,0.5096,0.9872,true,4
1332,0.5523999999999999,0.9872,true,4
1333,0.5984000000000002,0.9872,true,4
1334,0.6467999999999998,0.9872,true,14
1335,0.6968,0.9872,false,15
1336,0.6467999999999999,0.9872,false,14
1337,0.5952,0.9872,false,4
1338,0.5403999999999999,0.9872,false,4
1339,0.4848000000000002,0.9872,false,4
1340,0.42919999999999997,0.9872,false,4
1341,0.3735999999999999,0.9872,false,0
1342,0.31799999999999995,0.9872,false,0
1343,0.27159999999999984,0.9872,false,0
1344,0.2339999999999999,0.9872,false,0
1345,0.19799999999999998,0.9872,false,0
1346,0.16519999999999996,0.9872,false,0
1347,0.1331999999999999,0.9872,false,0
1348,0.09959999999999995,0.9872,false,0
1349,0.06719999999999994,0.9872,false,0
1350,0.03799999999999993,0.9872,true,0
1351,0.08239999999999995,0.9872,true,0
1352,0.12679999999999997,0.9872,true,0
1353,0.17039999999999988,0.9872,true,0
1354,0.214,0.9872,true,0
1355,0.2576,0.9872,true,0
1356,0.3019999999999998,0.9872,true,0
1357,0.3463999999999998,0.9872,true,0
1358,0.39160000000000006,0.9872,true,0
1359,0.43679999999999986,0.9872,true,0
1360,0.48200000000000004,0.9872,true,3
1361,0.5264000000000001,0.9872,true,3
1362,0.5723999999999998,0.9872,true,3
1363,0.6184000000000002,0.9872,true,3
1364,0.6683999999999998,0.9872,true,18
1365,0.7199999999999999,0.9872,false,18
1366,0.6715999999999999,0.9872,false,18
1367,0.6224000000000001,0.9872,false,5
1368,0.5691999999999998,0.9872,false,3
1369,0.5144000000000001,0.9872,false,3
1370,0.4596,0.9872,false,3
1371,0.4047999999999999,0.9872,false,0
1372,0.35,0.9872,false,0
1373,0.3007999999999998,0.9872,false,0
1374,0.2587999999999999,0.9872,false,0
1375,0.21839999999999993,0.9872,false,0
1376,0.17879999999999996,0.9872,false,0
1377,0.13919999999999988,0.9872,false,0
1378,0.10119999999999994,0.9872,false,0
1379,0.06359999999999993,0.9872,false,0
1380,0.03079999999999992,0.9872,true,0
1381,0.07519999999999995,0.9872,true,0
1382,0.11959999999999997,0.9872,true,0
1383,0.16399999999999987,0.9872,true,0
1384,0.20759999999999998,0.9872,true,0
1385,0.252,0.9872,true,0
1386,0.2955999999999998,0.9872,true,0
1387,0.3391999999999999,0.9872,true,0
1388,0.38520000000000004,0.9872,true,0
1389,0.4287999999999998,0.9872,true,0
1390,0.47400000000000003,0.9872,true,3
1391,0.5176000000000001,0.9872,true,3
1392,0.5635999999999998,0.9872,true,3
1393,0.6096000000000001,0.9872,true,3
1394,0.6587999999999998,0.9872,true,17
1395,0.7103999999999999,0.9872,false,17
1396,0.6619999999999997,0.9872,false,17
1397,0.6128000000000001,0.9872,false,5
1398,0.5603999999999999,0.9872,false,3
1399,0.5047999999999999,0.9872,false,3
1400,0.4483999999999999,0.9872,false,3
1401,0.3927999999999999,0.9872,false,0
1402,0.3372,0.9872,false,0
1403,0.2863999999999998,0.9872,false,0
1404,0.2435999999999999,0.9872,false,0
1405,0.20679999999999993,0.9872,false,0
1406,0.17159999999999997,0.9872,false,0
1407,0.1375999999999999,0.9872,false,0
1408,0.10359999999999994,0.9872,false,0
1409,0.06959999999999994,0.9872,false,0
1410,0.03399999999999993,0.9872,true,0
1411,0.07759999999999995,0.9872,true,0
1412,0.12119999999999997,0.9872,true,0
1413,0.16479999999999986,0.9872,true,0
1414,0.20839999999999997,0.9872,true,0
1415,0.25120000000000003,0.9872,true,0
1416,0.2939999999999998,0.9872,true,0
1417,0.3375999999999999,0.9872,true,0
1418,0.38120000000000004,0.9872,true,0
1419,0.4239999999999998,0.9872,true,0
1420,0.4660000000000001,0.9872,true,3
1421,0.5095999999999999,0.9872,true,3
1422,0.5539999999999998,0.9872,true,3
1423,0.5984000000000002,0.9872,true,3
1424,0.6467999999999998,0.9872,true,15
1425,0.6967999999999998,0.9872,false,15
1426,0.6484000000000001,0.9872,false,15
1427,0.596,0.9872,false,3
1428,0.5403999999999999,0.9872,false,3
1429,0.48400000000000004,0.9872,false,3
1430,0.4275999999999999,0.9872,false,3
1431,0.3711999999999998,0.9872,false,0
1432,0.3147999999999999,0.9872,false,0
1433,0.2671999999999999,0.9872,false,0
1434,0.22839999999999988,0.9872,false,0
1435,0.19199999999999992,0.9872,false,0
1436,0.15559999999999996,0.9872,false,0
1437,0.11999999999999987,0.9872,false,0
1438,0.08439999999999995,0.9872,false,0
1439,0.05479999999999993,0.9872,false,0
